Ebulk,Edarcy,Eshear,Etotal,b,k,α,ζ,ηs,κd,φ
1063.1791892631418,5.428066066726125e11,1.1677803748951052e10,0.0,1.0,1.0e-6,0.9676406343070372,1.4413176228242575e20,4.4540972666151485e18,2.0942570961017993e8,0.030902954325135904
1033.8169799486,5.415481573066939e11,1.1881264727744204e10,0.0,1.0,1.0e-6,0.9683772233983162,1.3818669389865956e20,4.369846950482572e18,1.999999999999998e8,0.03162277660168379
1005.6309582219197,5.4028444308011786e11,1.2093796146659428e10,0.0,1.0,1.0e-6,0.9690970456748641,1.3242597905261425e20,4.2852206834121795e18,1.9099851720428714e8,0.03235936569296283
978.5758136523067,5.39015805315719e11,1.231590406780541e10,0.0,1.0,1.0e-6,0.9698004827959799,1.2684566658816092e20,4.2002547832544563e18,1.824021678711817e8,0.03311311214825911
952.6084902031599,5.3774258864343396e11,1.2548129072749166e10,0.0,1.0,1.0e-6,0.9704879077333362,1.2144187501351463e20,4.1149869658916874e18,1.74192717991216e8,0.033884415613920256
927.6880796949775,5.364651407525601e11,1.2791049047525427e10,0.0,1.0,1.0e-6,0.971159684968734,1.1621079008991984e20,4.0294563344379085e18,1.663527542205341e8,0.034673685045253165
903.7757219683289,5.351838121314105e11,1.3045282225833267e10,0.0,1.0,1.0e-6,0.9718161706873555,1.111486624786337e20,3.943703364282277e18,1.5886564694485605e8,0.03548133892335755
880.8345114193387,5.3389895579517334e11,1.3311490517359827e10,0.0,1.0,1.0e-6,0.9724577129666183,1.0625180544717955e20,3.857769883757321e18,1.51715515005837e8,0.03630780547701014
858.8294096060182,5.326109270028412e11,1.3590383151297857e10,0.0,1.0,1.0e-6,0.9730846519607308,1.0151659263591028e20,3.771699050214727e18,1.4488719201499853e8,0.03715352290971726
837.7271636483164,5.313200829641334e11,1.3882720668636671e10,0.0,1.0,1.0e-6,0.9736973200810461,9.693945588606117e19,3.6855353212965274e18,1.3836619418378764e8,0.038018939632056124
817.496230168621,5.3002678253738495e11,1.4189319300779932e10,0.0,1.0,1.0e-6,0.9742960421723114,9.251688313055486e19,3.5993244211945636e18,1.3213868960151921e8,0.03890451449942807
798.1067045427488,5.2873138591939825e11,1.45110557765271e10,0.0,1.0,1.0e-6,0.9748811356849042,8.824541634892494e19,3.513113301698584e18,1.2619146889603867e8,0.039810717055349734
779.5302552542157,5.274342543283279e11,1.484887260453138e10,0.0,1.0,1.0e-6,0.9754529108431497,8.412164958781256e19,3.4269500978423316e18,1.2051191721487184e8,0.04073802778041128
761.740063166935,5.261357496806284e11,1.5203783884091894e10,0.0,1.0,1.0e-6,0.9760116708098051,8.014222704858377e19,3.340884077968276e18,1.1508798746743125e8,0.04168693834703355
744.7107655537367,5.248362342631825e11,1.5576881703654984e10,0.0,1.0,1.0e-6,0.9765577118468007,7.630384124368675e19,3.2549655880445025e18,1.0990817477152532e8,0.04265795188015928
728.4184047400024,5.235360704016699e11,1.5969343193797337e10,0.0,1.0,1.0e-6,0.9770913234723223,7.260323122344475e19,3.16924599008272e18,1.0496149204995419e8,0.04365158322401661
712.840381244475,5.222356201262912e11,1.6382438309872675e10,0.0,1.0,1.0e-6,0.9776127886143167,6.903718087503683e19,3.0837775945237233e18,1.0023744672545391e8,0.04466835921509633
697.9554113210756,5.209352448358886e11,1.6817538429075308e10,0.0,1.0,1.0e-6,0.9781223837605045,6.560251729547949e19,2.998613586476926e18,9.572601846452716e7,0.04570881896148752
683.7434888293485,5.196353049615492e11,1.727612585758204e10,0.0,1.0,1.0e-6,0.9786203791049777,6.229610924045439e19,2.9138079457226665e18,9.141763792297502e7,0.046773514128719815
670.1858513844046,5.1833615963069476e11,1.775980435588371e10,0.0,1.0,1.0e-6,0.9791070386914597,5.911486565085948e19,2.829415360411123e18,8.73031664480328e7,0.047863009232263824
657.2649507621506,5.170381663326674e11,1.8270310804640285e10,0.0,1.0,1.0e-6,0.9795826205533047,5.605573425898107e19,2.745491134419511e18,8.337387669406718e7,0.04897788193684462
644.9644275612083,5.1574168058674176e11,1.8809528149675247e10,0.0,1.0,1.0e-6,0.9800473768503112,5.311570027617303e19,2.6620910883590497e18,7.962143411069964e7,0.05011872336272722
633.2690901506544,5.1444705561347943e11,1.937949978337244e10,0.0,1.0,1.0e-6,0.9805015540024196,5.029178516392928e19,2.579271454256916e18,7.603787926411211e7,0.05128613839913648
622.1648979615284,5.131546420102728e11,1.9982445541148087e10,0.0,1.0,1.0e-6,0.9809453928203675,4.758104549018997e19,2.497088763973549e18,7.26156109540203e7,0.05248074602497726
611.6389492115278,5.118647874318499e11,2.062077951626364e10,0.0,1.0,1.0e-6,0.9813791286333713,4.498057187267919e19,2.4155997314546166e18,6.93473700905066e7,0.05370317963702527
601.6794731863304,5.1057783627650525e11,2.1297129924555267e10,0.0,1.0,1.0e-6,0.9818029914139002,4.248748801100102e19,2.3348611289580846e18,6.6226224296518326e7,0.054954087385762455
592.2758272378911,5.0929412937868115e11,2.2014361283284683e10,0.0,1.0,1.0e-6,0.9822172058996108,4.009894980912382e19,2.2549296574403986e18,6.324555320336729e7,0.05623413251903491
583.418498700638,5.080140037085531e11,2.2775599205976025e10,0.0,1.0,1.0e-6,0.9826219917125062,3.7812144589781025e19,2.1758618113327112e18,6.039903440804069e7,0.057543993733715694
575.0991119713461,5.0673779207911633e11,2.3584258158655087e10,0.0,1.0,1.0e-6,0.9830175634753826,3.5624290402169405e19,2.0977137379862456e18,5.7680630062531784e7,0.0588843655355589
567.3104410486266,5.054658228612905e11,2.444407257332587e10,0.0,1.0,1.0e-6,0.9834041309256244,3.3532635424174883e19,2.0205410921173166e18,5.5084574066763304e7,0.06025595860743578
560.04642788269,5.041984197074503e11,2.5359131773010006e10,0.0,1.0,1.0e-6,0.9837818990264107,3.15344574601678e19,1.9443988856352996e18,5.260535983790786e7,0.06165950018614822
553.3022069494702,5.0293590128374304e11,2.6333919230617146e10,0.0,1.0,1.0e-6,0.9841510680753889,2.9627063535199445e19,1.869341333291541e18,5.023772863019151e7,0.06309573444801933
547.0741365325118,5.01678581011526e11,2.737335676298507e10,0.0,1.0,1.0e-6,0.9845118338108751,2.7807789586198594e19,1.795421694643498e18,4.7976658380390055e7,0.06456542290346556
541.359837275686,5.004267668181746e11,2.8482854353599285e10,0.0,1.0,1.0e-6,0.9848643875156379,2.6074000250499527e19,1.7226921128853458e18,4.5817353055355735e7,0.06606934480075961
536.1582386600707,4.991807608974854e11,2.966836640513044e10,0.0,1.0,1.0e-6,0.985208916118318,2.4423088751747092e19,1.6512034511543619e18,4.375523247899087e7,0.06760829753919818
531.4696341604428,4.9794085947987683e11,3.0936455348833042e10,0.0,1.0,1.0e-6,0.9855456022925407,2.2852476882904818e19,1.5810051269802593e18,4.178592261708073e7,0.06918309709189366
527.2957459540787,4.9670735261249976e11,3.2294363685400772e10,0.0,1.0,1.0e-6,0.9858746245537725,2.1359615085748257e19,1.5121449456023316e18,3.990524629937732e7,0.0707945784384138
523.6398001888579,4.95480523949427e11,3.3750095705101852e10,0.0,1.0,1.0e-6,0.9861961573539711,1.99419826258579e19,1.4446689329362143e18,3.810921435926496e7,0.07244359600749903
520.5066139712571,4.942606505519695e11,3.531251033880087e10,0.0,1.0,1.0e-6,0.9865103711740835,1.8597087861723345e19,1.37862116902685e18,3.639401717219965e7,0.07413102413009177
517.9026954126564,4.930480026992197e11,3.6991426831618034e10,0.0,1.0,1.0e-6,0.9868174326144359,1.7322468606156986e19,1.3140436228777736e18,3.475601657498774e7,0.0758577575029184
515.8363582766224,4.91842843708866e11,3.879774521457141e10,0.0,1.0,1.0e-6,0.9871175044830687,1.611569257776417e19,1.2509759895963848e18,3.319173814875114e7,0.07762471166286919
514.3178530073986,4.906454297683025e11,4.074358388509114e10,0.0,1.0,1.0e-6,0.9874107458820583,1.4974357939752591e19,1.189455530841321e18,3.169786384922216e7,0.07943282347242818
513.3595161939588,4.894560097760656e11,4.284243700511837e10,0.0,1.0,1.0e-6,0.9876973122918762,1.3896093922878593e19,1.1295169195998212e18,3.0271224968724165e7,0.08128305161640995
512.975940844278,4.882748251935757e11,4.51093548981643e10,0.0,1.0,1.0e-6,0.9879773556538258,1.287856152882201e19,1.0711920903590772e18,2.8908795414918754e7,0.08317637711026708
513.1841702163483,4.8710210990717194e11,4.756115118944926e10,0.0,1.0,1.0e-6,0.9882510244506048,1.191945430976561e19,1.014510095765676e18,2.7607685292057466e7,0.08511380382023763
514.0039183878085,4.8593809010038495e11,5.02166411047157e10,0.0,1.0,1.0e-6,0.9885184637850312,1.1016499219426238e19,9.594969708899836e17,2.6365134771128174e7,0.08709635899560805
515.457821254682,4.84782984136369e11,5.309691614627719e10,0.0,1.0,1.0e-6,0.9887798154569803,1.0167457530248366e19,9.061756062268869e17,2.517850823588342e7,0.08912509381337454
517.5717222479439,4.8363700245037354e11,5.62256613272539e10,0.0,1.0,1.0e-6,0.9890352180385682,9.37012581093404e18,8.545656305700429e17,2.4045288692348048e7,0.09120108393559097
520.3749977581854,4.825003474520945e11,5.962952230106325e10,0.0,1.0,1.0e-6,0.9892848069476239,8.622336957946781e18,8.046833048924677e17,2.2963072429937873e7,0.0933254300796991
523.9009280868933,4.813732134376746e11,6.333853111537123e10,0.0,1.0,1.0e-6,0.989528714519491,7.92196127409691e18,7.565414283511478e17,2.1929563922863796e7,0.09549925860214359
528.1871207212417,4.802557865110696e11,6.738660100004497e10,0.0,1.0,1.0e-6,0.9897670700771924,7.266907586801822e18,7.101492575068909e17,2.0942570961018045e7,0.09772372209558107
533.2759938862829,4.791482445143779e11,7.181210263188992e10,0.0,1.0,1.0e-6,0.99,6.655124398115e18,6.655124398115e17,2.0000000000000037e7,0.1
539.2153297036512,4.780507569666511e11,7.665853678534128e10,0.0,1.0,1.0e-6,0.9902276277904419,6.084601058146759e18,6.226329623625644e17,1.909985172042856e7,0.10232929922807547
546.0589079203254,4.769634850105398e11,8.197532127780063e10,0.0,1.0,1.0e-6,0.9904500741397857,5.553368953059022e18,5.815091168607638e17,1.824021678711798e7,0.10471285480508996
553.8672331209171,4.758865813659685e11,8.781871377578062e10,0.0,1.0,1.0e-6,0.9906674569920301,5.059502698413365e18,5.421354816251688e17,1.741927179912168e7,0.10715193052376071
562.7083706680535,4.748201902898279e11,9.425289649965608e10,0.0,1.0,1.0e-6,0.9908798916064409,4.6011213282965745e18,5.045029214286564e17,1.6635275422053594e7,0.1096478196143185
572.6589094094411,4.737644475404018e11,1.0135125434687401e11,0.0,1.0,1.0e-6,0.9910874906186625,4.176389470343568e18,4.685986058077884e17,1.5886564694485698e7,0.1122018454301963
583.8050725468846,4.727194803449139e11,1.0919788469300674e11,0.0,1.0,1.0e-6,0.9912903641004392,3.783518496534855e18,4.344060463796936e17,1.5171551500583487e7,0.1148153621496883
596.2440021073332,4.71685407368189e11,1.1788938543909976e11,0.0,1.0,1.0e-6,0.9914886196179762,3.4207676394694364e18,4.0190515356289056e17,1.4488719201499969e7,0.11748975549395291
610.0852473407589,4.706623386798668e11,1.2753697814777875e11,0.0,1.0,1.0e-6,0.9916823622889733,3.0864450637119247e18,3.710723129501323e17,1.38366194183786e7,0.12022644346174131
625.4524932874718,4.6965037571696704e11,1.3826903585184143e11,0.0,1.0,1.0e-6,0.991871694838359,2.7789088817924337e18,3.418804814202386e17,1.3213868960151881e7,0.1230268770812381
642.4855729409896,4.686496112377253e11,1.5023410096801443e11,0.0,1.0,1.0e-6,0.9920567176527572,2.4965681045029146e18,3.142993029033516e17,1.2619146889603948e7,0.12589254117941676
661.3428151849072,4.676601292614923e11,1.636044985239096e11,0.0,1.0,1.0e-6,0.9922375288337131,2.2378835152927045e18,2.8829524353172806e17,1.2051191721487168e7,0.12882495516931336
682.2037913657962,4.666820049880151e11,1.7858067465807523e11,0.0,1.0,1.0e-6,0.9924142242497082,2.0013684588219692e18,2.6383174571763123e17,1.1508798746743163e7,0.13182567385564073
705.2725364486241,4.65715304687444e11,1.9539642143248825e11,0.0,1.0,1.0e-6,0.9925868975869908,1.7855895340892209e18,2.4086940050304826e17,1.0990817477152526e7,0.13489628825916533
730.7813367676056,4.6476008554979504e11,2.1432518814734735e11,0.0,1.0,1.0e-6,0.9927556403992501,1.5891671830105902e18,2.1936613732511123e17,1.049614920499537e7,0.13803842646028852
758.9951961666168,4.6381639547901843e11,2.3568772882625143e11,0.0,1.0,1.0e-6,0.9929205421561587,1.410776165896945e18,1.9927743013883734e17,1.002374467254534e7,0.1412537544622754
790.2171167454715,4.6288427281201166e11,2.5986139827536316e11,0.0,1.0,1.0e-6,0.9930816902908106,1.2491459159485524e18,1.805565186376888e17,9.572601846452823e6,0.1445439770745928
824.794360657087,4.61963745936251e11,2.8729148892557684e11,0.0,1.0,1.0e-6,0.9932391702460802,1.1030607656675322e18,1.6315464311580918e17,9.141763792297408e6,0.1479108388168207
863.1258969085192,4.6105483277050525e11,3.185051025171387e11,0.0,1.0,1.0e-6,0.993393065519924,9.713600389699013e17,1.4702129132643283e17,8.730316644803392e6,0.15135612484362088
905.6712837576248,4.6015754006024994e11,3.5412818108518854e11,0.0,1.0,1.0e-6,0.9935434577096535,8.529380037606395e17,1.3210445551265147e17,8.337387669406653e6,0.1548816618912481
952.9612954063816,4.592718624212729e11,3.949064891679829e11,0.0,1.0,1.0e-6,0.9936904265551981,7.467436808074296e17,1.1835089762250504e17,7.962143411069799e6,0.15848931924611143
1005.6106741789521,4.5839778103928125e11,4.417315548424345e11,0.0,1.0,1.0e-6,0.9938340499813851,6.517805059062225e17,1.0570642057404232e17,7.603787926411326e6,0.16218100973589297
1064.3334798703158,4.575352618964937e11,4.956728556997483e11,0.0,1.0,1.0e-6,0.9939744041392564,5.6710584356276314e17,9.411614331080955e16,7.261561095402039e6,0.16595869074375613
1129.9616208861894,4.5668425334311304e11,5.580178962830216e11,0.0,1.0,1.0e-6,0.9941115634464441,4.9183035170802886e17,8.352477728761872e16,6.934737009050574e6,0.16982436524617442
1203.4672924724428,4.558446827542779e11,6.303222906062244e11,0.0,1.0,1.0e-6,0.9942456006266285,4.2511719830784224e17,7.387690195349811e16,6.622622429651712e6,0.17378008287493762
1285.9902218689956,4.55016451899676e11,7.144725690682417e11,0.0,1.0,1.0e-6,0.9943765867480965,3.6618113210303123e17,6.511723675635633e16,6.324555320336822e6,0.1778279410038923
1378.8708351576565,4.541994304852243e11,8.127652137833541e11,0.0,1.0,1.0e-6,0.9945045912614238,3.1428741110881146e17,5.7190907184501336e16,6.039903440804009e6,0.18197008586099844
1483.6907219152133,4.5339344707592896e11,9.28006439847848e11,0.0,1.0,1.0e-6,0.9946296820362974,2.6875059389291062e17,5.00437023858495e16,5.768063006253316e6,0.18620871366628675
1602.3220847377243,4.525982762328477e11,1.063638540628299e12,0.0,1.0,1.0e-6,0.9947519253975022,2.2893320002132e17,4.362232196782483e16,5.508457406676415e6,0.19054607179632482
1736.9882170115181,4.518136201271649e11,1.223900264402967e12,0.0,1.0,1.0e-6,0.9948713861600863,1.942442473884714e17,3.787460968044768e16,5.260535983790866e6,0.19498445997580455
1890.3374326967617,4.510390820252163e11,1.4140307376237168e12,0.0,1.0,1.0e-6,0.9949881276637272,1.6413767541402704e17,3.2749771822020236e16,5.0237728630192345e6,0.19952623149688808
2065.5332194345374,4.5027412770453827e11,1.6405288990292917e12,0.0,1.0,1.0e-6,0.9951022118063155,1.3811066427049397e17,2.819857838045818e16,4.797665838039e6,0.20417379446695297
2266.3635720389525,4.495180288051332e11,1.9114831330452332e12,0.0,1.0,1.0e-6,0.9952136990767736,1.1570186138371648e17,2.4173545132160916e16,4.5817353055355875e6,0.20892961308540386
2497.37221691488,4.4876977894373254e11,2.2369883645992363e12,0.0,1.0,1.0e-6,0.995322648587128,9.648952740217643e16,2.0629095161984004e16,4.3755232478990555e6,0.21379620895022325
2764.013215549618,4.480279685181938e11,2.629669218058766e12,0.0,1.0,1.0e-6,0.9954291181038513,8.008961464207554e16,1.7521698539084098e16,4.178592261708055e6,0.21877616239495518
3072.827176059617,4.472905966231876e11,3.1053254867812246e12,0.0,1.0,1.0e-6,0.9955331640784904,6.615379166659474e16,1.4809989180045174e16,3.9905246299377903e6,0.223872113856834
3431.6299887546106,4.465547872024147e11,3.683704830232267e12,0.0,1.0,1.0e-6,0.9956348416775983,5.436742813474783e16,1.2454858247807032e16,3.8109214359265584e6,0.22908676527677724
3849.6899192803157,4.458163601698086e11,4.38937649989217e12,0.0,1.0,1.0e-6,0.995734204811984,4.4447554345789016e16,1.0419523766789686e16,3.6394017172200116e6,0.23442288153199226
4337.83952843455,4.450691861741502e11,5.252607807493737e12,0.0,1.0,1.0e-6,0.9958313061652967,3.614081000054492e16,8.669576474933595e15,3.4756016574986735e6,0.239883291901949
4908.414849469116,4.443042288745271e11,6.309993011988994e12,0.0,1.0,1.0e-6,0.9959261972219589,2.9221396595817372e16,7.173002275252112e15,3.319173814875153e6,0.2454708915685031
5574.824473205277,4.43508164516405e11,7.604291232336975e12,0.0,1.0,1.0e-6,0.996018928294465,2.3489038049163788e16,5.900179596490676e15,3.1697863849222176e6,0.25118864315095796
6350.429442350039,4.426615048914462e11,9.182430322200771e12,0.0,1.0,1.0e-6,0.9961095485500572,1.876693347782222e16,4.823844666689805e15,3.0271224968724414e6,0.25703957827688645
7246.477656854134,4.4173628966848956e11,1.1090175083930562e13,0.0,1.0,1.0e-6,0.9961981060367944,1.4899338398793968e16,3.9189252890765555e15,2.890879541491878e6,0.26302679918953814
8270.68989914088,4.40693273923642e11,1.3364128240993072e13,0.0,1.0,1.0e-6,0.9962846477090282,1.1746534015944336e16,3.1616205129425595e15,2.760768529205809e6,0.26915348039269166
9443.275112204867,4.394723106886811e11,1.604547923510838e13,0.0,1.0,1.0e-6,0.996369219452299,9.164383464101854e15,2.524080798522698e15,2.6365134771128693e6,0.2754228703338166
10944.422249502832,4.379065848503592e11,1.9388547016993312e13,0.0,1.0,1.0e-6,0.9964518661076642,6.913307208093513e15,1.948434703387828e15,2.517850823588356e6,0.2818382931264455
14034.497702812876,4.3504011792507196e11,2.496925578699328e13,0.0,1.0,1.0e-6,0.9965326314954747,4.426532272396717e15,1.2766258523198732e15,2.404528869234854e6,0.28840315031266056
33363.44586665166,4.253306587070706e11,4.129759363395368e13,0.0,1.0,1.0e-6,0.9966115584386079,1.5684029545942282e15,4.628685270729309e14,2.296307242993817e6,0.2951209226666387
3.7620616882910794e6,3.4495595022106134e11,1.797158833956552e14,0.0,1.0,1.0e-6,0.9966886887851741,2.3071836963073744e14,6.9675833729469375e13,2.1929563922863062e6,0.3019951720402016
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.9967640634307037,2.2779504053248836e13,7.039539733067974e12,2.0942570961018568e6,0.30902954325135923
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.9968377223398316,2.240591676442861e12,7.085373003974476e11,2.00000000000004e6,0.31622776601683794
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.9969097045674864,2.4467681192636633e11,7.91758643371358e10,1.9099851720428849e6,0.32359365692962844
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.996980048279598,3.0220849100072037e10,1.0007063654663008e10,1.824021678711844e6,0.3311311214825911
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.9970487907733336,4.2182859840480795e9,1.429341554618598e9,1.741927179912134e6,0.33884415613920277
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.9971159684968733,6.62120726601135e8,2.2958165536101937e8,1.663527542205405e6,0.34673685045253166
NaN,NaN,NaN,0.0,1.0,1.0e-6,0.9971816170687355,1.1620777910125399e8,4.123207595822261e7,1.5886564694485727e6,0.3548133892335757
